Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Benin,BEN,5.50710721399919,2.74558928850432,0.117033147649153,1.91961042433707,4.24137827080384,3.4393995757779,-1.00411206391,0.525081923445825,2.80512383112202,3.818777310836,4.00320685655214,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Bermuda,BMU,-0.798461539604901,8.34832423840379,-2.90785082905049,-5.64726274774529,-0.591137895206543,-3.90360610786885,0.622598426821042,0.39386919987983,4.71610220533942,-0.506012475853751,0.463033342062232,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Bhutan,BTN,9.07481064666094,4.55561268080102,6.76852944787605,3.87705671040119,0.875532933700413,4.47932669899049,5.35000034174587,6.8306110876733,3.40833897351105,1.84944079898257,4.26239959585244,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Bolivia,BOL,2.44505994658084,0.544926184712779,3.51097145123201,3.45369876515103,5.12757302091656,3.84375971189313,3.2827179402601,2.73204125606175,2.69606227417954,2.75215454115727,0.796551360122024,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Bosnia and Herzegovina,BIH,..,5.28001056033492,2.18103260847613,0.724391991535285,4.15170968115682,2.91138307408076,4.67465829628897,4.46250251203746,4.24085059121579,4.60140672282768,3.39137122882423,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Botswana,BWA,3.26516336491491,-0.0646763973303592,4.55940268414021,3.21934704173989,10.1025808210442,2.84887622835024,-3.185967240982,2.40944602605877,0.795451546342434,2.20777715684612,0.750498412768948,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Brazil,BRA,-4.84187100023273,2.91182644263147,3.02640687298958,1.01450977525144,2.10891183467071,-0.352479217688355,-4.35148398862317,-4.0694071643008,0.508336053889508,0.526155826049262,0.379344236418362,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Brunei Darussalam,BRN,-1.74843360603649,0.702384416855992,2.4166421030224,-0.427894473886155,-3.44062744548282,-3.78074098644481,-1.62587446499988,-3.61459125002401,0.213081517950215,-0.99478850862225,2.83278005455874,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Bulgaria,BGR,-7.46320765454847,5.30083838170445,3.01299272748805,0.939559723666306,0.888813874846846,2.46621959194877,4.65550060015489,4.5511721075455,4.2615482305109,3.83955211868788,4.42679344343635,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Burkina Faso,BFA,-3.21121444317937,-0.966322347524624,3.46209643076601,3.30921422081256,2.68482706789037,1.28210166273597,0.910962329544375,2.91355650684648,3.17725765328025,3.71461846870629,2.7354586182035,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Burundi,BDI,0.99007908775603,-2.59368363230537,0.748442778960595,1.19805667252835,1.68746987596798,1.02152974753199,-6.88640571719623,-3.70833606243559,-2.6469412215971,-1.55740735383216,-1.29480274901135,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Cabo Verde,CPV,-1.32524696205816,12.2201034830578,2.67629883828522,-0.194322592704921,-0.480116296055641,-0.654704681340107,-0.239305247553261,3.44355627677196,2.47670836853513,3.32584693684328,4.48259658264438,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Cambodia,KHM,..,8.26389150471097,5.38187244910158,5.57786320621257,5.59997282280331,5.40178261075791,5.33323300295301,5.36873194174099,5.20676239634763,5.87937290487541,5.51682776902354,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Cameroon,CMR,-8.92958356207623,0.874400224367733,1.31442704875386,1.72655349970381,2.57771065589442,3.06183608083622,2.85576646935637,1.90102437354408,0.853486026498842,1.37927140120948,1.07464958521595,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Canada,CAN,-1.3341438726811,3.94521856404198,2.14230900946657,0.663247994866836,1.25361381330025,1.84102612431141,-0.089285801148975,-0.135842621321913,1.94591044369884,0.597463532971702,0.218665438652721,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Cayman Islands,CYM,..,..,-0.938990271502661,-0.624585575000083,-0.366635969242893,1.10917780858794,1.37369310835123,1.84571221149766,1.78006614883151,2.84141405010241,..,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Central African Republic,CAF,-4.27419941685207,-4.69690381776685,3.44314497381156,4.63275672145772,-36.5568195536156,-0.2828524979235,3.66382025941674,3.72266335723018,3.20043121900284,2.22474284797838,1.26014601439419,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Chad,TCD,-7.22078577303513,-4.46360545888291,-3.22747871539843,5.27357399354591,2.21669837698148,3.43301682181132,-0.490774024279588,-9.15696640169109,-5.92877662311096,-0.674995563522543,0.209857602815163,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Channel Islands,CHI,..,5.19357653729118,..,..,..,..,..,..,..,..,..,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Chile,CHL,1.65320889229147,4.09428735354267,5.05778792023305,4.3092175035857,3.03152589042499,0.692556386631964,1.10594434535712,0.372104022166425,-0.24332399603442,2.51338504277558,-0.133968534486016,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,China,CHN,2.40655857199583,7.63859767629364,9.02717442496454,7.3394689939057,7.23540946980093,6.88322917884565,6.49879213360525,6.27176269119451,6.35090474338422,6.26420964046642,5.73167279652979,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Colombia,COL,2.24984798060093,1.28736782423051,5.91724426422576,2.98127287338662,4.18482189717086,3.44839523191438,1.75788371739232,0.70068863785022,-0.163409332080448,0.964597424962776,1.86865603969967,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Comoros,COM,2.03700974834095,8.08688541007577,1.6133337948125,0.73357493936517,2.01472471272537,-0.304632304831813,-1.22946294800487,0.961267015898741,1.48145217711017,1.14050990405651,-0.238947820204075,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,"Congo, Dem. Rep.",COD,-9.66521875485859,-9.25508466502154,3.36641199280993,3.57179013846074,4.92756252279231,5.89588603436783,3.44260459785792,-0.907723406654114,0.401471108096672,2.46109267100694,1.11015950573636,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,"Congo, Rep.",COG,-1.72438665001886,4.515335154504,-0.610668782649455,7.13511608708302,-3.13006024754129,3.40052548868395,-5.60891671593312,-12.4424596933277,-7.05337632778492,-8.59454829968979,-5.98478913945189,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Costa Rica,CRI,0.883431622169269,1.8169169226085,3.05291815906349,3.56935633914281,1.10214730569425,2.36502086820241,2.51140318953809,3.1493243924418,2.7983177205799,1.64419088626954,1.11059764822818,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Cote d'Ivoire,CIV,-4.59949654893489,-4.58054060468885,-6.64111818896636,8.04235248925667,6.22570688702935,6.10311564004746,6.13206803005069,4.49521442205096,4.65887254196005,4.19658336772906,3.55773516239779,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Croatia,HRV,..,3.88143196638563,0.146805606663733,-2.09297250463756,-0.169441845182334,0.0653277176643883,3.27951676193456,4.22347873730916,4.68860423531802,3.73029816624559,3.37335968182803,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Cuba,CUB,-3.80043342742539,5.51723820295197,2.70314589675964,2.82793408625007,2.51429970385982,0.831466816994265,4.27326022419349,0.422178217262115,1.77179380101539,2.2585896849249,..,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Curacao,CUW,..,..,-0.806884969267244,-0.964264113308545,-1.91243196872605,-2.46219547578985,-1.03588398573132,-2.03087910494624,-2.05324118036593,-1.93654596608613,-2.01297464738667,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Cyprus,CYP,5.13996946978786,4.84415627343795,-2.12782353234644,-4.90682472942576,-6.3355975205196,-0.777603675298437,3.96491817230545,6.25809472462248,3.3949920405493,2.79501433288559,1.86023575304719,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Czech Republic,CZE,..,4.29307146515178,1.55018979013502,-0.923734450159557,-0.079052895284633,2.15450047888164,5.18140265379816,2.34055226080498,4.88972204225595,2.83682396198071,1.95376176907109,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Denmark,DNK,1.31052516322782,3.40068454610739,0.920393685285319,-0.149916088315891,0.513424427502201,1.10543346611018,1.62216625804921,2.44336887407066,2.16235511316152,1.67027371371931,2.4090782448896,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Djibouti,DJI,..,..,..,..,..,5.22658575887232,5.89363520564481,4.91714225115479,3.73010919577355,6.73189536153372,6.14988827595155,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Dominica,DMA,5.87374595319052,2.61133524434915,-0.277015422199483,-1.12731714588236,-1.07103732808612,4.34656298881096,-2.82507730573775,2.378153300546,-6.99637283826597,2.0595632401288,3.29283276012443,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Dominican Republic,DOM,-7.25160310713619,3.07987408332822,1.89234869891592,1.49996328098696,3.65078722860288,5.81880990784531,5.71542577206503,5.4686354669428,3.51792400192825,5.83455956557799,3.95857057873576,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Ecuador,ECU,1.25724814827197,-0.813530424638486,6.2210516775317,4.07025297076338,3.38728046840993,2.19894122709292,-1.5075851232001,-2.89802488713732,0.573877116510374,-0.483387784029659,-1.61236867338619,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,"Egypt, Arab Rep.",EGY,3.13372619990464,4.33634758828751,-0.363937290737226,-0.0129596367954008,-0.105957426078575,0.616853230317105,2.0937221962983,2.13201200912982,2.02557785770937,3.19443129839827,3.49204260671748,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,El Salvador,SLV,3.44953512139028,0.385980765791615,3.36915809266299,2.36352088234169,1.77649003125853,1.24172922195929,1.90943445528153,2.04608956234658,1.73807806030517,1.91053750875901,1.86186467319015,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Equatorial Guinea,GNQ,-4.70401664135457,13.4532932664748,1.8592726274268,3.65575583797506,-8.16073114666059,-3.68850197019202,-12.7105829873211,-12.313974362785,-9.16737037071277,-9.71677536516935,-8.84997542903925,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Eritrea,ERI,..,-5.46628303099227,7.20760526587554,..,..,..,..,..,..,..,..,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Estonia,EST,..,9.57521120544847,7.77061305564921,3.49463742568155,1.7075100783866,3.25776991792985,1.77814665490116,3.15778118523811,5.37150350695912,3.99289820775672,4.6313358051262,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Eswatini,SWZ,17.4992346418024,0.613766992821027,1.56099201990831,4.68276873132865,3.14067096890741,0.159172805985847,1.36804890768624,0.198603874566317,1.04971208586323,1.3410378343645,1.18072097105167,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Ethiopia,ETH,-0.739172813143156,3.05912587133388,8.09484989853611,5.61658278843269,7.49986434435532,7.21318728241347,7.39145149516671,6.50967619654823,6.68450254520796,4.05389404381921,5.60451097117264,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Fiji,FJI,5.22219073498999,-2.27003724122942,2.27324447525878,1.22140313851646,4.66900319731192,5.5001527074066,4.24047041607687,2.00181159727416,4.74609343066945,3.10479414055702,-1.16910178015966,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Finland,FIN,0.224909953309819,5.55399785284234,2.07339631453335,-1.86559117436354,-1.35721561109078,-0.776108383146138,0.213029419665261,2.5163798952421,3.02811174524855,1.38302388903411,1.05778961227449,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,France,FRA,2.40170420697029,3.21429773451354,1.69963010051958,-0.171212877728749,0.0599057279294186,0.479080617230238,0.754024352327519,0.829056664516742,2.07682248867806,1.63852667485413,1.36634401246955,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,French Polynesia,PYF,0.0635162950925832,2.07068163967502,..,..,..,..,..,..,..,..,..,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Gabon,GAB,2.33644520724351,-4.22398533409248,3.24610391795758,1.33821343702425,1.72091797714238,0.619862380246332,0.471570201998503,-0.968799964486564,-2.29849959413875,-1.74807681856322,1.39466775004382,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,"Gambia, The",GMB,-0.771422027225384,2.25182137119033,-10.8620039743524,2.10014035501909,-0.202343345823479,-4.34615116032873,0.974136240397243,-1.05824882916572,1.75661613322822,4.12107892452607,3.00277960141759,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Georgia,GEO,-14.7651573231485,3.83810006924914,8.26498872121428,7.15537825393695,3.93364640763909,4.38290147136355,2.86009424289855,2.84490205450567,4.82856985509574,4.91088036824362,5.15637187856255,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Germany,DEU,4.35163905422439,2.77322125091402,5.86963573749217,0.230160992711959,0.163870562978019,1.7843418861469,0.617105353219898,1.40810207548923,2.21924285072537,0.964114715764183,0.280856539279142,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Ghana,GHA,0.392139664963523,1.19073606083808,11.3154463953309,6.7335635915111,4.84749394231598,0.566072146028802,-0.113926824016588,1.14964735247376,5.76855148755249,3.95866714679696,4.20043667238612,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Greece,GRC,-1.05223289834684,3.49556355073004,-8.99795503448951,-6.79786097187747,-2.53725822606653,1.41305781342123,0.220308559339259,0.225030945221903,1.70605812062041,2.14138527826017,2.02829170259595,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Greenland,GRL,-12.1958664394107,6.91102464537168,-0.470283635075262,1.53697694464275,-0.726861643140481,5.09192733313645,-2.21491888223917,4.54780858066064,0.493586865133651,3.49254826083913,..,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Grenada,GRD,4.65289881788694,4.47893879636443,0.233770768075843,-1.75311068154448,1.66636351608051,6.62254832205859,5.76621354977149,3.11279213146641,3.86529742664183,3.59920846074021,1.41473802694642,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Guam,GUM,..,..,-0.0325642226990794,1.83192885531163,1.56421072008787,1.34852801805248,-0.0548728532360343,-0.386696991114604,-0.561803024355328,-1.16298305304063,..,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Guatemala,GTM,0.321449600846435,1.1175291493854,2.28397072348659,1.15574319652698,1.89136128748669,2.65391215589933,2.34629492013541,0.989366189759266,1.36013850909795,1.57621701157954,2.23709730660069,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Guinea,GIN,1.28894586906605,0.189644550519773,3.29832063667703,3.61444820589143,1.63734918200424,1.30642059478079,1.26217699476395,7.93636674005531,7.29188057585797,3.23321207265626,2.64871421309098,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Guinea-Bissau,GNB,3.76414004766939,3.3058118374565,5.29170553227765,-4.2841088312975,0.544731781281342,-1.67117159925397,3.39929449701764,3.56604944780965,3.27088724175688,1.24347415339238,2.06187324115223,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Guyana,GUY,-2.77067888609869,-0.972939245151849,4.83372012478721,4.80652015711287,3.12291224730731,1.1409236711559,0.155773968415218,3.27806076853517,3.21864630526527,3.93379433082413,4.8465015042739,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Haiti,HTI,-0.97407844658774,-0.855032292712437,4.56723824133429,-0.92419331424594,1.600849043243,1.94779191955958,0.224715164336772,0.367228937479311,0.959897969983103,0.380797970347516,-2.9032134491157,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Honduras,HND,-0.124848218591239,4.39693235429313,1.8374892754464,2.20029190468631,0.947659870598258,1.25059178639317,2.04736639148943,2.1237044529626,3.08365913451702,1.98232777609925,0.982330294647582,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,"Hong Kong SAR, China",HKG,3.4974539655704,6.71859037151489,4.11208739367635,0.583728094534578,2.68793612087404,2.0432067443158,1.51996840197191,1.53857913625524,3.01734411600081,2.02893307691932,-1.99135999336863,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Hungary,HUN,..,4.75094427474185,2.22636685588142,-0.869998384555586,2.14163085945056,4.51009990540574,4.06666199490928,2.44186687871183,4.59448754598478,5.53901901816371,4.63829379787104,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Iceland,ISL,0.385665634399317,3.46521233559089,1.57087900652606,0.758869987921628,3.15350750989938,0.953242979706175,3.66322927948444,5.15719139450781,2.12230622868344,1.07102457659505,-0.504942741883411,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,India,IND,3.36507304280155,2.02108869495849,3.89393034480594,4.16549983071508,5.13495690740315,6.18673198340535,6.79703941171996,7.08284818741886,5.91239788600544,5.0244733311182,3.1285322635574,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Indonesia,IDN,5.3479451506935,3.48220912509996,4.74822060762054,4.6062842547838,4.15127123410863,3.63914313049396,3.55543956624817,3.759693804854,3.84233415747524,3.98405714717092,3.87516568673441,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,"Iran, Islamic Rep.",IRN,10.7151794378833,4.5312395901435,1.44585223845904,-8.55329582619099,-1.42345211102175,3.27496229690991,-2.61109931279073,11.8686901826044,2.3277031589008,-7.31991842608916,-8.03621972155497,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Iraq,IRQ,53.974877929678,-1.59512448116988,4.10458369251923,9.77515805866716,3.48825313470289,-2.97222802043903,-0.864992152213489,11.9447431235235,-4.94092180863477,-2.84249272447309,2.0738987189783,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Ireland,IRL,8.37500750990441,7.99647330867532,-0.0931763028402486,-0.198086914488002,0.819363158500352,7.7660306481506,23.9855100594878,2.51404617980684,6.97433042754039,6.83804759199045,3.96638525133363,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Isle of Man,IMN,2.65895648644357,4.01353374663678,1.96515326437803,7.75184406302971,4.83247468614729,5.76995175458489,-0.0818119700163749,6.88425196347782,2.45516431077233,1.63107962027557,..,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Israel,ISR,4.0450795589839,4.65304355012053,2.86480100013399,0.386733508634009,2.22261742585972,1.78550996461979,0.283374892177179,1.96348551340522,1.54874333479979,1.47961751897985,1.52301505683097,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Italy,ITA,1.90043982743266,3.73994653301939,0.534287439584816,-3.24206011995115,-2.97240379999698,-0.917813879753353,0.875477401786128,1.46569044434084,1.82033385192226,1.13612992123255,0.549676887570484,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Jamaica,JAM,3.49254678856299,0.0417150041122483,1.17350906009017,-1.18023789201604,-0.0812249922738175,0.116180484247337,0.368152510191038,0.844838051176851,0.497977273627015,1.45452492809596,0.241496310220299,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Japan,JPN,4.5352506683018,2.60785131444317,0.0697628078607693,1.6573175926963,2.14753175332183,0.507999337372979,1.33040088108589,0.637897176634382,2.33647954982321,0.526738907751451,0.864738282426501,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Jordan,JOR,-4.93394031368338,2.39928362464845,-2.64683742233443,-2.98578556634594,-2.56302500899297,-1.24765381785701,-1.3363558495772,-1.04800381786673,-0.289962514359914,0.123545168236532,0.485101303729877,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Kazakhstan,KAZ,..,10.130500110119,5.87351405658256,3.33405598314063,4.48511694588669,2.67671489744292,-0.268267117815142,-0.327514633495582,2.69343213409591,2.74027498197631,3.15984198114607,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Kenya,KEN,0.724833716220203,-2.12517316420769,3.28814461707711,1.81574030031956,3.14220543531229,2.69478834898624,3.11662198079974,3.34625215305526,2.36450286803576,3.89485265240693,2.99893048296214,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Kiribati,KIR,-2.9877251981744,4.45726100763069,-0.152553371136122,3.09689279409933,2.74655205323278,-2.06039502642585,8.87368591449706,3.64604944141007,-0.552601960765102,0.821475475201055,0.718080749798673,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,"Korea, Rep.",KOR,8.80042947047626,8.15268965958531,2.89141199434026,1.86559949596563,2.69615096128955,2.55621950883497,2.26842940068582,2.5391447288435,2.87019696151147,2.41941019228105,1.83715050522754,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Kosovo,XKX,..,..,3.4824708622498,1.89395554472746,2.81309321044851,1.52067976804267,5.5257639698338,4.69383375698975,3.44315298036389,3.46426978817207,4.33637171376043,..
